ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Woo Variation Gallery Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wp_page_template,Meta: _product_video_gallery,Meta: _product_video_code,Meta: _product_video_autoplay,Meta: _et_quantity_type,Meta: _et_quantity_ranges,Meta: _sale_price_time_start,Meta: _sale_price_time_end,Meta: _et_gtin,Meta: _et_primary_category,Meta: _et_sale_counter,Meta: _et_single_layout,Meta: _et_additional_block,Meta: _et_product_slider,Meta: _et_single_thumbnail_hover,Meta: _et_product_view_hover,Meta: _et_product_view_color,Meta: _et_product_video_thumbnail,Meta: _eael_post_view_count,Meta: _yoast_wpseo_primary_brand,Meta: _yoast_wpseo_primary_product_brand,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_content_score,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: is_jewellery_product,Meta: its_jp_gold_types,Meta: its_jp_gold_weight,Meta: its_jp_gold_making_charge,Meta: its_jp_gold_wastage_charge,Meta: its_jp_gold_discount,Meta: its_jp_gold_making_charge_discount,Meta: its_jp_gold_wastage_charge_discount,Meta: gold_making_charge_amount,Meta: gold_wastage_charge_amount,Meta: gold_value,Meta: only_metals_total,Meta: making_charges_total,Meta: wastage_charges_total,Meta: itsjp_subtotal,Meta: itsjp_totaltax,Meta: metals_total,Meta: extra_field_costs,Meta: additionalPercentage,Meta: metals_diff_gst,Meta: gstPercentage,Meta: grand_final_price,Meta: final_price,Meta: round_off,Meta: its_jp_diamond_types,Meta: its_jp_diamond_weight,Meta: its_jp_diamond_making_charge,Meta: its_jp_diamond_wastage_charge,Meta: its_jp_diamond_discount,Meta: its_jp_diamond_making_charge_discount,Meta: its_jp_diamond_wastage_charge_discount,Meta: diamond_making_charge_amount,Meta: diamond_wastage_charge_amount,Meta: diamond_value,Meta: _wp_desired_post_slug,Meta: rs_page_bg_color,Meta: _wp_old_date,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
3739,variation,,,"Starlight Radiance Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30722.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R1-1.jpg,,,id:3731,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.84,1800.0,,,,,3312.0,0.0,11960.0,27410.0,3312.0,0.0,30722.0,0.0,30722.0,0.0,0.0,0.0,0.0,30722.0,30722.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3740,variation,,,"Starlight Radiance Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33482.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R2.jpg,,,id:3731,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.84,1800.0,,,,,3312.0,0.0,14720.0,30170.0,3312.0,0.0,33482.0,0.0,33482.0,0.0,0.0,0.0,0.0,33482.0,33482.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3741,variation,,,"Starlight Radiance Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30722.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W1.jpg,,,id:3731,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.84,1800.0,,,,,3312.0,0.0,11960.0,27410.0,3312.0,0.0,30722.0,0.0,30722.0,0.0,0.0,0.0,0.0,30722.0,30722.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3742,variation,,,"Starlight Radiance Pendant - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33482.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W2.jpg,,,id:3731,,,,,,4,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.84,1800.0,,,,,3312.0,0.0,14720.0,30170.0,3312.0,0.0,33482.0,0.0,33482.0,0.0,0.0,0.0,0.0,33482.0,33482.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3743,variation,,,"Starlight Radiance Pendant - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30722.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y1.jpg,,,id:3731,,,,,,5,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.84,1800.0,,,,,3312.0,0.0,11960.0,27410.0,3312.0,0.0,30722.0,0.0,30722.0,0.0,0.0,0.0,0.0,30722.0,30722.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3744,variation,,,"Starlight Radiance Pendant - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33482.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y1.jpg,,,id:3731,,,,,,6,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.84,1800.0,,,,,3312.0,0.0,14720.0,30170.0,3312.0,0.0,33482.0,0.0,33482.0,0.0,0.0,0.0,0.0,33482.0,33482.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3747,variable,,,Eternal Sparkle Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Necklaces,,,"https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y2.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,10.0,,,59.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,variation,,,"Eternal Sparkle Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24829.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R1-1.jpg,,,id:3747,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.13,1800.0,,,,,2034.0,0.0,7345.0,22795.0,2034.0,0.0,24829.0,0.0,24829.0,0.0,0.0,0.0,0.0,24829.0,24829.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3756,variation,,,"Eternal Sparkle Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26524.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R2.jpg,,,id:3747,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.13,1800.0,,,,,2034.0,0.0,9040.0,24490.0,2034.0,0.0,26524.0,0.0,26524.0,0.0,0.0,0.0,0.0,26524.0,26524.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3757,variation,,,"Eternal Sparkle Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24829.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W2.jpg,,,id:3747,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.13,1800.0,,,,,2034.0,0.0,7345.0,22795.0,2034.0,0.0,24829.0,0.0,24829.0,0.0,0.0,0.0,0.0,24829.0,24829.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3758,variation,,,"Eternal Sparkle Pendant - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26524.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W2.jpg,,,id:3747,,,,,,4,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.13,1800.0,,,,,2034.0,0.0,9040.0,24490.0,2034.0,0.0,26524.0,0.0,26524.0,0.0,0.0,0.0,0.0,26524.0,26524.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3759,variation,,,"Eternal Sparkle Pendant - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24829.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y1.jpg,,,id:3747,,,,,,5,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,1.13,1800.0,,,,,2034.0,0.0,7345.0,22795.0,2034.0,0.0,24829.0,0.0,24829.0,0.0,0.0,0.0,0.0,24829.0,24829.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3760,variation,,,"Eternal Sparkle Pendant - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,26524.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y1.jpg,,,id:3747,,,,,,6,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,1.13,1800.0,,,,,2034.0,0.0,9040.0,24490.0,2034.0,0.0,26524.0,0.0,26524.0,0.0,0.0,0.0,0.0,26524.0,26524.0,0.0,FG VVS VS - 0.01 - 0.20,1.03,,,,,,0.0,0.0,15450.0,,,,,,,
3762,variable,,,Infinity Halo Pendant,1,0,visible,"Experience captivating brilliance with our exquisite ""Infinity Halo""  Gold Diamond Pendant. This luxurious piece is a true testament to sophisticated design and dazzling craftsmanship, perfect for those who appreciate both classic elegance and modern sparkle._x000D_\n_x000D_\n&nbsp;",,,,taxable,,1,,,0,0,,,,,0,,,,Necklaces,,,"https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y2.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,6.0,,,59.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,variation,,,"Infinity Halo Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33142.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R1-1.jpg,,,id:3762,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.24,1800.0,,,,,4032.0,0.0,14560.0,29110.0,4032.0,0.0,33142.0,0.0,33142.0,0.0,0.0,0.0,0.0,33142.0,33142.0,0.0,FG VVS VS - 0.01 - 0.20,0.97,,,,,,0.0,0.0,14550.0,,,,,,,
3771,variation,,,"Infinity Halo Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,36502.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R2.jpg,,,id:3762,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.24,1800.0,,,,,4032.0,0.0,17920.0,32470.0,4032.0,0.0,36502.0,0.0,36502.0,0.0,0.0,0.0,0.0,36502.0,36502.0,0.0,FG VVS VS - 0.01 - 0.20,0.97,,,,,,0.0,0.0,14550.0,,,,,,,
3772,variation,,,"Infinity Halo Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33142.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W2.jpg,,,id:3762,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.24,1800.0,,,,,4032.0,0.0,14560.0,29110.0,4032.0,0.0,33142.0,0.0,33142.0,0.0,0.0,0.0,0.0,33142.0,33142.0,0.0,FG VVS VS - 0.01 - 0.20,0.97,,,,,,0.0,0.0,14550.0,,,,,,,
3773,variation,,,"Infinity Halo Pendant - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,36502.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W1.jpg,,,id:3762,,,,,,4,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.24,1800.0,,,,,4032.0,0.0,17920.0,32470.0,4032.0,0.0,36502.0,0.0,36502.0,0.0,0.0,0.0,0.0,36502.0,36502.0,0.0,FG VVS VS - 0.01 - 0.20,0.97,,,,,,0.0,0.0,14550.0,,,,,,,
3774,variation,,,"Infinity Halo Pendant - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33142.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y1.jpg,,,id:3762,,,,,,5,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.24,1800.0,,,,,4032.0,0.0,14560.0,29110.0,4032.0,0.0,33142.0,0.0,33142.0,0.0,0.0,0.0,0.0,33142.0,33142.0,0.0,FG VVS VS - 0.01 - 0.20,0.97,,,,,,0.0,0.0,14550.0,,,,,,,
3775,variation,,,"Infinity Halo Pendant - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,36502.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y1.jpg,,,id:3762,,,,,,6,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.24,1800.0,,,,,4032.0,0.0,17920.0,32470.0,4032.0,0.0,36502.0,0.0,36502.0,0.0,0.0,0.0,0.0,36502.0,36502.0,0.0,FG VVS VS - 0.01 - 0.20,0.97,,,,,,0.0,0.0,14550.0,,,,,,,
3777,variable,,,Circling Radiance Pendant,1,0,visible,"The lower, larger circle frames the true star of this design: a magnificent round brilliant-cut diamond. This central gem is ingeniously set to ""dance"" or ""tremble"" with the slightest motion, allowing it to constantly catch and reflect light, creating an unparalleled display of fire and scintillation. This innovative setting maximizes the diamond's sparkle, giving the illusion of a perpetually moving, living gem within its radiant embrace. The surrounding outer ring of the larger circle is also meticulously embellished with pavé-set diamonds, creating a dazzling frame for the captivating central stone.",,,,taxable,,1,,,0,0,,,,,0,,,,Necklaces,,,"https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-Y2.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,5.0,,,59.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,variation,,,"Circling Radiance Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31728.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R1-1.jpg,,,id:3777,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.16,1800.0,,,,,3888.0,0.0,14040.0,27840.0,3888.0,0.0,31728.0,0.0,31728.0,0.0,0.0,0.0,0.0,31728.0,31728.0,0.0,FG VVS VS - 0.01 - 0.20,0.92,,,,,,0.0,0.0,13800.0,,,,,,,
3786,variation,,,"Circling Radiance Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,34968.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R1-1.jpg,,,id:3777,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.16,1800.0,,,,,3888.0,0.0,17280.0,31080.0,3888.0,0.0,34968.0,0.0,34968.0,0.0,0.0,0.0,0.0,34968.0,34968.0,0.0,FG VVS VS - 0.01 - 0.20,0.92,,,,,,0.0,0.0,13800.0,,,,,,,
3787,variation,,,"Circling Radiance Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31728.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W2.jpg,,,id:3777,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.16,1800.0,,,,,3888.0,0.0,14040.0,27840.0,3888.0,0.0,31728.0,0.0,31728.0,0.0,0.0,0.0,0.0,31728.0,31728.0,0.0,FG VVS VS - 0.01 - 0.20,0.92,,,,,,0.0,0.0,13800.0,,,,,,,
3788,variation,,,"Circling Radiance Pendant - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,34968.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W1.jpg,,,id:3777,,,,,,4,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.16,1800.0,,,,,3888.0,0.0,17280.0,31080.0,3888.0,0.0,34968.0,0.0,34968.0,0.0,0.0,0.0,0.0,34968.0,34968.0,0.0,FG VVS VS - 0.01 - 0.20,0.92,,,,,,0.0,0.0,13800.0,,,,,,,
3789,variation,,,"Circling Radiance Pendant - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31728.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-Y2.jpg,,,id:3777,,,,,,5,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.16,1800.0,,,,,3888.0,0.0,14040.0,27840.0,3888.0,0.0,31728.0,0.0,31728.0,0.0,0.0,0.0,0.0,31728.0,31728.0,0.0,FG VVS VS - 0.01 - 0.20,0.92,,,,,,0.0,0.0,13800.0,,,,,,,
3790,variation,,,"Circling Radiance Pendant - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,34968.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-Y1.jpg,,,id:3777,,,,,,6,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.16,1800.0,,,,,3888.0,0.0,17280.0,31080.0,3888.0,0.0,34968.0,0.0,34968.0,0.0,0.0,0.0,0.0,34968.0,34968.0,0.0,FG VVS VS - 0.01 - 0.20,0.92,,,,,,0.0,0.0,13800.0,,,,,,,
3792,variable,,,Teardrop Embrace Pendant,1,0,visible,"Embrace elegance and captivating sparkle with our exquisite ""Teardrop Embrace"" Gold Diamond Pendant. This beautifully designed piece combines classic sentiment with contemporary allure, making it a truly exceptional addition to any jewelry collection._x000D_\n_x000D_\n&nbsp;",,,,taxable,,1,,,0,0,,,,,0,,,,Necklaces,,,"https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-R1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-R1-1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-R2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-W1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-W2.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-Y1.jpg, https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-Y2.jpg",,,,,,,,,0,,,Color,"Rose Gold, White Gold, Yellow Gold",1.0,1,Gold,"Gold 14ct, Gold 18ct",1.0,1.0,default,,,,,,Array,Array,,auto,disable,standard,0.0,inherit,inherit,inherit,inherit,inherit,6.0,,,59.0,90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,variation,,,"Teardrop Embrace Pendant - Rose Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37840.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-R1-1.jpg,,,id:3792,,,,,,1,,,Color,Rose Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.3,1800.0,,,,,4140.0,0.0,14950.0,33700.0,4140.0,0.0,37840.0,0.0,37840.0,0.0,0.0,0.0,0.0,37840.0,37840.0,0.0,FG VVS VS - 0.01 - 0.20,1.25,,,,,,0.0,0.0,18750.0,,,,,,,
3801,variation,,,"Teardrop Embrace Pendant - Rose Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,41290.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-R2.jpg,,,id:3792,,,,,,2,,,Color,Rose Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.3,1800.0,,,,,4140.0,0.0,18400.0,37150.0,4140.0,0.0,41290.0,0.0,41290.0,0.0,0.0,0.0,0.0,41290.0,41290.0,0.0,FG VVS VS - 0.01 - 0.20,1.25,,,,,,0.0,0.0,18750.0,,,,,,,
3802,variation,,,"Teardrop Embrace Pendant - White Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37840.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-W2.jpg,,,id:3792,,,,,,3,,,Color,White Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.3,1800.0,,,,,4140.0,0.0,14950.0,33700.0,4140.0,0.0,37840.0,0.0,37840.0,0.0,0.0,0.0,0.0,37840.0,37840.0,0.0,FG VVS VS - 0.01 - 0.20,1.25,,,,,,0.0,0.0,18750.0,,,,,,,
3803,variation,,,"Teardrop Embrace Pendant - White Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,41290.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-W1.jpg,,,id:3792,,,,,,4,,,Color,White Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.3,1800.0,,,,,4140.0,0.0,18400.0,37150.0,4140.0,0.0,41290.0,0.0,41290.0,0.0,0.0,0.0,0.0,41290.0,41290.0,0.0,FG VVS VS - 0.01 - 0.20,1.25,,,,,,0.0,0.0,18750.0,,,,,,,
3804,variation,,,"Teardrop Embrace Pendant - Yellow Gold, Gold 14ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,37840.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-Y1.jpg,,,id:3792,,,,,,5,,,Color,Yellow Gold,,1,Gold,Gold 14ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 14ct,2.3,1800.0,,,,,4140.0,0.0,14950.0,33700.0,4140.0,0.0,37840.0,0.0,37840.0,0.0,0.0,0.0,0.0,37840.0,37840.0,0.0,FG VVS VS - 0.01 - 0.20,1.25,,,,,,0.0,0.0,18750.0,,,,,,,
3805,variation,,,"Teardrop Embrace Pendant - Yellow Gold, Gold 18ct",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,41290.0,,,,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15019-Y1.jpg,,,id:3792,,,,,,6,,,Color,Yellow Gold,,1,Gold,Gold 18ct,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,yes,Gold 18ct,2.3,1800.0,,,,,4140.0,0.0,18400.0,37150.0,4140.0,0.0,41290.0,0.0,41290.0,0.0,0.0,0.0,0.0,41290.0,41290.0,0.0,FG VVS VS - 0.01 - 0.20,1.25,,,,,,0.0,0.0,18750.0,,,,,,,
