SKU         , Product_ID, Variant_ID, Product_Name                     , Variant_Name                                              , Category                              , Status, Metal_Type , Metal_Karat, Size    , Price_INR, Base_Price, Featured, Stock_Quantity, Gold_Weight_Grams  , Gold_Purity, Gold_Weight_Vendor , Diamond_Weight_Carats, Diamond_Weight_Vendor, Diamond_Count_Total, Diamond_Count_Other, Diamond_Shapes  , Diamond_Sizes_MM, Diamond_Cuts, Diamond_Quality_Grades, Diamond_Shape_Details                      , Making_Charges, Primary_Image_URL                                                       , All_Images                                                                                                                                                                                                                                                                                    , Total_Images, Style_Number , Product_Description                                                                                                                                                          , Created_Date, Total_Specs_Available
1259-Ro-293 , 50-1259   ,        293, Luminance Locket Pendent         , "Luminance Locket Pendent - Rose Gold, Gold 14ct"         , Pendants                              , active, Rose Gold  , 14kt       , Standard,   23172.0,           ,        0,             10,  2.34              , 18kt       ,  2.34              ,                 0.25 ,                 0.25 ,                61.0,                 0.0, Round           , 1.0             , VS          , VS                    , Round: 61.0 (1.0)                          ,               , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R4.jpg                                ,            4, DOC - P 1259 ,                                                                                                                                                                              , 2025-09-15  ,                     5
1259-Ro-294 , 50-1259   ,        294, Luminance Locket Pendent         , "Luminance Locket Pendent - Rose Gold, Gold 18ct"         , Pendants                              , active, Rose Gold  , 14kt       , Standard,   26682.0,           ,        0,             10,  2.34              , 18kt       ,  2.34              ,                 0.25 ,                 0.25 ,                61.0,                 0.0, Round           , 1.0             , VS          , VS                    , Round: 61.0 (1.0)                          ,               , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R4.jpg                                ,            4, DOC - P 1259 ,                                                                                                                                                                              , 2025-09-15  ,                     5
1259-Ro-295 , 50-1259   ,        295, Luminance Locket Pendent         , "Luminance Locket Pendent - White Gold, Gold 14ct"        , Pendants                              , active, Rose Gold  , 14kt       , Standard,   23172.0,           ,        0,             10,  2.34              , 18kt       ,  2.34              ,                 0.25 ,                 0.25 ,                61.0,                 0.0, Round           , 1.0             , VS          , VS                    , Round: 61.0 (1.0)                          ,               , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R4.jpg                                ,            4, DOC - P 1259 ,                                                                                                                                                                              , 2025-09-15  ,                     5
1259-Ro-296 , 50-1259   ,        296, Luminance Locket Pendent         , "Luminance Locket Pendent - White Gold, Gold 18ct"        , Pendants                              , active, Rose Gold  , 14kt       , Standard,   26682.0,           ,        0,             10,  2.34              , 18kt       ,  2.34              ,                 0.25 ,                 0.25 ,                61.0,                 0.0, Round           , 1.0             , VS          , VS                    , Round: 61.0 (1.0)                          ,               , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R4.jpg                                ,            4, DOC - P 1259 ,                                                                                                                                                                              , 2025-09-15  ,                     5
1259-Ro-297 , 50-1259   ,        297, Luminance Locket Pendent         , "Luminance Locket Pendent - Yellow Gold, Gold 14ct"       , Pendants                              , active, Rose Gold  , 14kt       , Standard,   23172.0,           ,        0,             10,  2.34              , 18kt       ,  2.34              ,                 0.25 ,                 0.25 ,                61.0,                 0.0, Round           , 1.0             , VS          , VS                    , Round: 61.0 (1.0)                          ,               , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R4.jpg                                ,            4, DOC - P 1259 ,                                                                                                                                                                              , 2025-09-15  ,                     5
1259-Ro-298 , 50-1259   ,        298, Luminance Locket Pendent         , "Luminance Locket Pendent - Yellow Gold, Gold 18ct"       , Pendants                              , active, Rose Gold  , 14kt       , Standard,   26682.0,           ,        0,             10,  2.34              , 18kt       ,  2.34              ,                 0.25 ,                 0.25 ,                61.0,                 0.0, Round           , 1.0             , VS          , VS                    , Round: 61.0 (1.0)                          ,               , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1259-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1259-R4.jpg                                ,            4, DOC - P 1259 ,                                                                                                                                                                              , 2025-09-15  ,                     5
1262-Ro-299 , 51-1262   ,        299, Solitaire Serenade Pendant       , "Solitaire Serenade Pendant - Rose Gold, Gold 14ct"       , Pendants                              , active, Rose Gold  , 14kt       , Standard,   88864.0,           ,        0,             10,  1.58              , 18kt       ,  1.58              ,                 5.05 ,                 5.05 ,                 3.0,                 1.0, Round           , 1.0             , VS          , VS                    , Round: 3.0 (1.0)                           ,               , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R4.jpg                                ,            4, DOC - P 1262 ,                                                                                                                                                                              , 2025-09-15  ,                     7
1262-Ro-300 , 51-1262   ,        300, Solitaire Serenade Pendant       , "Solitaire Serenade Pendant - Rose Gold, Gold 18ct"       , Pendants                              , active, Rose Gold  , 14kt       , Standard,   91234.0,           ,        0,             10,  1.58              , 18kt       ,  1.58              ,                 5.05 ,                 5.05 ,                 3.0,                 1.0, Round           , 1.0             , VS          , VS                    , Round: 3.0 (1.0)                           ,               , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R4.jpg                                ,            4, DOC - P 1262 ,                                                                                                                                                                              , 2025-09-15  ,                     7
1262-Ro-301 , 51-1262   ,        301, Solitaire Serenade Pendant       , "Solitaire Serenade Pendant - White Gold, Gold 14ct"      , Pendants                              , active, Rose Gold  , 14kt       , Standard,   88864.0,           ,        0,             10,  1.58              , 18kt       ,  1.58              ,                 5.05 ,                 5.05 ,                 3.0,                 1.0, Round           , 1.0             , VS          , VS                    , Round: 3.0 (1.0)                           ,               , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R4.jpg                                ,            4, DOC - P 1262 ,                                                                                                                                                                              , 2025-09-15  ,                     7
1262-Ro-302 , 51-1262   ,        302, Solitaire Serenade Pendant       , "Solitaire Serenade Pendant - White Gold, Gold 18ct"      , Pendants                              , active, Rose Gold  , 14kt       , Standard,   91234.0,           ,        0,             10,  1.58              , 18kt       ,  1.58              ,                 5.05 ,                 5.05 ,                 3.0,                 1.0, Round           , 1.0             , VS          , VS                    , Round: 3.0 (1.0)                           ,               , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R4.jpg                                ,            4, DOC - P 1262 ,                                                                                                                                                                              , 2025-09-15  ,                     7
1262-Ro-303 , 51-1262   ,        303, Solitaire Serenade Pendant       , "Solitaire Serenade Pendant - Yellow Gold, Gold 14ct"     , Pendants                              , active, Rose Gold  , 14kt       , Standard,   88864.0,           ,        0,             10,  1.58              , 18kt       ,  1.58              ,                 5.05 ,                 5.05 ,                 3.0,                 1.0, Round           , 1.0             , VS          , VS                    , Round: 3.0 (1.0)                           ,               , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R4.jpg                                ,            4, DOC - P 1262 ,                                                                                                                                                                              , 2025-09-15  ,                     7
1262-Ro-304 , 51-1262   ,        304, Solitaire Serenade Pendant       , "Solitaire Serenade Pendant - Yellow Gold, Gold 18ct"     , Pendants                              , active, Rose Gold  , 14kt       , Standard,   91234.0,           ,        0,             10,  1.58              , 18kt       ,  1.58              ,                 5.05 ,                 5.05 ,                 3.0,                 1.0, Round           , 1.0             , VS          , VS                    , Round: 3.0 (1.0)                           ,               , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg          , https://rareregalia.com/wp-content/uploads/2025/07/1262-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/1262-R4.jpg                                ,            4, DOC - P 1262 ,                                                                                                                                                                              , 2025-09-15  ,                     7
15001-Ro-305, 52-15001  ,        305, Starlight Radiance Pendant       , "Starlight Radiance Pendant - Rose Gold, Gold 14ct"       , Pendants                              , active, Rose Gold  , 14kt       , Standard,   30722.0,           ,        0,             10,  1.8451896         , 18kt       ,  1.8451896         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15001-Ro-306, 52-15001  ,        306, Starlight Radiance Pendant       , "Starlight Radiance Pendant - Rose Gold, Gold 18ct"       , Pendants                              , active, Rose Gold  , 14kt       , Standard,   33482.0,           ,        0,             10,  1.8451896         , 18kt       ,  1.8451896         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-R4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15001-Wh-307, 52-15001  ,        307, Starlight Radiance Pendant       , "Starlight Radiance Pendant - White Gold, Gold 14ct"      , Pendants                              , active, White Gold , 14kt       , Standard,   30722.0,           ,        0,             10,  1.8451896         , 18kt       ,  1.8451896         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15001-Wh-308, 52-15001  ,        308, Starlight Radiance Pendant       , "Starlight Radiance Pendant - White Gold, Gold 18ct"      , Pendants                              , active, White Gold , 14kt       , Standard,   33482.0,           ,        0,             10,  1.8451896         , 18kt       ,  1.8451896         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-W4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15001-Ye-309, 52-15001  ,        309, Starlight Radiance Pendant       , "Starlight Radiance Pendant - Yellow Gold, Gold 14ct"     , Pendants                              , active, Yellow Gold, 14kt       , Standard,   30722.0,           ,        0,             10,  1.8451896         , 18kt       ,  1.8451896         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15001-Ye-310, 52-15001  ,        310, Starlight Radiance Pendant       , "Starlight Radiance Pendant - Yellow Gold, Gold 18ct"     , Pendants                              , active, Yellow Gold, 14kt       , Standard,   33482.0,           ,        0,             10,  1.8451896         , 18kt       ,  1.8451896         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15001-Y4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15002-Ro-311, 53-15002  ,        311, Eternal Sparkle Pendant          , "Eternal Sparkle Pendant - Rose Gold, Gold 14ct"          , Pendants                              , active, Rose Gold  , 14kt       , Standard,   24829.0,           ,        0,             10,  1.1307768         , 18kt       ,  1.1307768         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15002-Ro-312, 53-15002  ,        312, Eternal Sparkle Pendant          , "Eternal Sparkle Pendant - Rose Gold, Gold 18ct"          , Pendants                              , active, Rose Gold  , 14kt       , Standard,   26524.0,           ,        0,             10,  1.1307768         , 18kt       ,  1.1307768         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-R4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15002-Wh-313, 53-15002  ,        313, Eternal Sparkle Pendant          , "Eternal Sparkle Pendant - White Gold, Gold 14ct"         , Pendants                              , active, White Gold , 14kt       , Standard,   24829.0,           ,        0,             10,  1.1307768         , 18kt       ,  1.1307768         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15002-Wh-314, 53-15002  ,        314, Eternal Sparkle Pendant          , "Eternal Sparkle Pendant - White Gold, Gold 18ct"         , Pendants                              , active, White Gold , 14kt       , Standard,   26524.0,           ,        0,             10,  1.1307768         , 18kt       ,  1.1307768         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-W4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15002-Ye-315, 53-15002  ,        315, Eternal Sparkle Pendant          , "Eternal Sparkle Pendant - Yellow Gold, Gold 14ct"        , Pendants                              , active, Yellow Gold, 14kt       , Standard,   24829.0,           ,        0,             10,  1.1307768         , 18kt       ,  1.1307768         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15002-Ye-316, 53-15002  ,        316, Eternal Sparkle Pendant          , "Eternal Sparkle Pendant - Yellow Gold, Gold 18ct"        , Pendants                              , active, Yellow Gold, 14kt       , Standard,   26524.0,           ,        0,             10,  1.1307768         , 18kt       ,  1.1307768         ,                 1.03 ,                 1.03 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15002-Y4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15003-Ro-317, 54-15003  ,        317, Infinity Halo Pendant            , "Infinity Halo Pendant - Rose Gold, Gold 14ct"            , Pendants                              , active, Rose Gold  , 14kt       , Standard,   33142.0,           ,        0,             10,  2.240076          , 18kt       ,  2.240076          ,                 0.97 ,                 0.97 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15003-Ro-318, 54-15003  ,        318, Infinity Halo Pendant            , "Infinity Halo Pendant - Rose Gold, Gold 18ct"            , Pendants                              , active, Rose Gold  , 14kt       , Standard,   36502.0,           ,        0,             10,  2.240076          , 18kt       ,  2.240076          ,                 0.97 ,                 0.97 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-R4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15003-Wh-319, 54-15003  ,        319, Infinity Halo Pendant            , "Infinity Halo Pendant - White Gold, Gold 14ct"           , Pendants                              , active, White Gold , 14kt       , Standard,   33142.0,           ,        0,             10,  2.240076          , 18kt       ,  2.240076          ,                 0.97 ,                 0.97 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15003-Wh-320, 54-15003  ,        320, Infinity Halo Pendant            , "Infinity Halo Pendant - White Gold, Gold 18ct"           , Pendants                              , active, White Gold , 14kt       , Standard,   36502.0,           ,        0,             10,  2.240076          , 18kt       ,  2.240076          ,                 0.97 ,                 0.97 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-W4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15003-Ye-321, 54-15003  ,        321, Infinity Halo Pendant            , "Infinity Halo Pendant - Yellow Gold, Gold 14ct"          , Pendants                              , active, Yellow Gold, 14kt       , Standard,   33142.0,           ,        0,             10,  2.240076          , 18kt       ,  2.240076          ,                 0.97 ,                 0.97 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15003-Ye-322, 54-15003  ,        322, Infinity Halo Pendant            , "Infinity Halo Pendant - Yellow Gold, Gold 18ct"          , Pendants                              , active, Yellow Gold, 14kt       , Standard,   36502.0,           ,        0,             10,  2.240076          , 18kt       ,  2.240076          ,                 0.97 ,                 0.97 ,                 0.0,                 1.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15003-Y4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15005-Ro-323, 55-15005  ,        323, Circling Radiance Pendant        , "Circling Radiance Pendant - Rose Gold, Gold 14ct"        , Pendants                              , active, Rose Gold  , 14kt       , Standard,   31728.0,           ,        0,             10,  2.1639624         , 18kt       ,  2.1639624         ,                 0.92 ,                 0.92 ,                 0.0,                29.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15005-Ro-324, 55-15005  ,        324, Circling Radiance Pendant        , "Circling Radiance Pendant - Rose Gold, Gold 18ct"        , Pendants                              , active, Rose Gold  , 14kt       , Standard,   34968.0,           ,        0,             10,  2.1639624         , 18kt       ,  2.1639624         ,                 0.92 ,                 0.92 ,                 0.0,                29.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-R4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
15005-Wh-325, 55-15005  ,        325, Circling Radiance Pendant        , "Circling Radiance Pendant - White Gold, Gold 14ct"       , Pendants                              , active, White Gold , 14kt       , Standard,   31728.0,           ,        0,             10,  2.1639624         , 18kt       ,  2.1639624         ,                 0.92 ,                 0.92 ,                 0.0,                29.0,                 ,                 ,             ,                       ,                                            ,               , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W1.jpg  , https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W1.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W2.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W3.jpg; https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15005-W4.jpg,            4,              ,                                                                                                                                                                              , 2025-09-15  ,                     9
