image_id,variant_id,image_url,image_type,is_primary,alt_text,sort_order
1404,363,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y4.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 4,4
1405,364,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y1.jpg,product,1,Classic Grace Pendant - Yellow Gold - Image 1,1
1406,364,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y2.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 2,2
1407,364,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y3.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 3,3
1408,364,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y4.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 4,4
1409,365,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y1.jpg,product,1,Classic Grace Pendant - Yellow Gold - Image 1,1
1410,365,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y2.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 2,2
1411,365,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y3.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 3,3
1412,365,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y4.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 4,4
1413,366,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y1.jpg,product,1,Classic Grace Pendant - Yellow Gold - Image 1,1
1414,366,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y2.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 2,2
1415,366,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y3.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 3,3
1416,366,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-Y4.jpg,product,0,Classic Grace Pendant - Yellow Gold - Image 4,4
1417,367,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R1.jpg,product,1,Classic Grace Pendant - Rose Gold - Image 1,1
1418,367,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R2.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 2,2
1419,367,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R3.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 3,3
1420,367,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R4.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 4,4
1421,368,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R1.jpg,product,1,Classic Grace Pendant - Rose Gold - Image 1,1
1422,368,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R2.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 2,2
1423,368,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R3.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 3,3
1424,368,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R4.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 4,4
1425,369,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R1.jpg,product,1,Classic Grace Pendant - Rose Gold - Image 1,1
1426,369,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R2.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 2,2
1427,369,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R3.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 3,3
1428,369,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R4.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 4,4
1429,370,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R1.jpg,product,1,Classic Grace Pendant - Rose Gold - Image 1,1
1430,370,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R2.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 2,2
1431,370,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R3.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 3,3
1432,370,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15035-R4.jpg,product,0,Classic Grace Pendant - Rose Gold - Image 4,4
1433,371,https://rareregalia.com/wp-content/uploads/2025/07/0016-R1.jpg,product,1,Eterna Oval - Rose Gold - Image 1,1
1434,371,https://rareregalia.com/wp-content/uploads/2025/07/0016-R2.jpg,product,0,Eterna Oval - Rose Gold - Image 2,2
1435,371,https://rareregalia.com/wp-content/uploads/2025/07/0016-R3.jpg,product,0,Eterna Oval - Rose Gold - Image 3,3
1436,371,https://rareregalia.com/wp-content/uploads/2025/07/0016-R4.jpg,product,0,Eterna Oval - Rose Gold - Image 4,4
1437,372,https://rareregalia.com/wp-content/uploads/2025/07/0016-R1.jpg,product,1,Eterna Oval - Rose Gold - Image 1,1
1438,372,https://rareregalia.com/wp-content/uploads/2025/07/0016-R2.jpg,product,0,Eterna Oval - Rose Gold - Image 2,2
1439,372,https://rareregalia.com/wp-content/uploads/2025/07/0016-R3.jpg,product,0,Eterna Oval - Rose Gold - Image 3,3
1440,372,https://rareregalia.com/wp-content/uploads/2025/07/0016-R4.jpg,product,0,Eterna Oval - Rose Gold - Image 4,4
1441,373,https://rareregalia.com/wp-content/uploads/2025/07/0016-R1.jpg,product,1,Eterna Oval - Rose Gold - Image 1,1
1442,373,https://rareregalia.com/wp-content/uploads/2025/07/0016-R2.jpg,product,0,Eterna Oval - Rose Gold - Image 2,2
1443,373,https://rareregalia.com/wp-content/uploads/2025/07/0016-R3.jpg,product,0,Eterna Oval - Rose Gold - Image 3,3
1444,373,https://rareregalia.com/wp-content/uploads/2025/07/0016-R4.jpg,product,0,Eterna Oval - Rose Gold - Image 4,4
1445,374,https://rareregalia.com/wp-content/uploads/2025/07/0024-R1.jpg,product,1,Radiant Whisper - Rose Gold - Image 1,1
1446,374,https://rareregalia.com/wp-content/uploads/2025/07/0024-R2.jpg,product,0,Radiant Whisper - Rose Gold - Image 2,2
1447,374,https://rareregalia.com/wp-content/uploads/2025/07/0024-R3.jpg,product,0,Radiant Whisper - Rose Gold - Image 3,3
1448,374,https://rareregalia.com/wp-content/uploads/2025/07/0024-R4.jpg,product,0,Radiant Whisper - Rose Gold - Image 4,4
1449,375,https://rareregalia.com/wp-content/uploads/2025/07/0024-R1.jpg,product,1,Radiant Whisper - Rose Gold - Image 1,1
1450,375,https://rareregalia.com/wp-content/uploads/2025/07/0024-R2.jpg,product,0,Radiant Whisper - Rose Gold - Image 2,2
1451,375,https://rareregalia.com/wp-content/uploads/2025/07/0024-R3.jpg,product,0,Radiant Whisper - Rose Gold - Image 3,3
1452,375,https://rareregalia.com/wp-content/uploads/2025/07/0024-R4.jpg,product,0,Radiant Whisper - Rose Gold - Image 4,4
1453,376,https://rareregalia.com/wp-content/uploads/2025/07/0024-R1.jpg,product,1,Radiant Whisper - Rose Gold - Image 1,1
1454,376,https://rareregalia.com/wp-content/uploads/2025/07/0024-R2.jpg,product,0,Radiant Whisper - Rose Gold - Image 2,2
1455,376,https://rareregalia.com/wp-content/uploads/2025/07/0024-R3.jpg,product,0,Radiant Whisper - Rose Gold - Image 3,3
1456,376,https://rareregalia.com/wp-content/uploads/2025/07/0024-R4.jpg,product,0,Radiant Whisper - Rose Gold - Image 4,4
1457,377,https://rareregalia.com/wp-content/uploads/2025/07/0025-R1.jpg,product,1,Lustrous Bloom - Rose Gold - Image 1,1
1458,377,https://rareregalia.com/wp-content/uploads/2025/07/0025-R2.jpg,product,0,Lustrous Bloom - Rose Gold - Image 2,2
1459,377,https://rareregalia.com/wp-content/uploads/2025/07/0025-R3.jpg,product,0,Lustrous Bloom - Rose Gold - Image 3,3
1460,377,https://rareregalia.com/wp-content/uploads/2025/07/0025-R4.jpg,product,0,Lustrous Bloom - Rose Gold - Image 4,4
1461,378,https://rareregalia.com/wp-content/uploads/2025/07/0025-R1.jpg,product,1,Lustrous Bloom - Rose Gold - Image 1,1
1462,378,https://rareregalia.com/wp-content/uploads/2025/07/0025-R2.jpg,product,0,Lustrous Bloom - Rose Gold - Image 2,2
1463,378,https://rareregalia.com/wp-content/uploads/2025/07/0025-R3.jpg,product,0,Lustrous Bloom - Rose Gold - Image 3,3
1464,378,https://rareregalia.com/wp-content/uploads/2025/07/0025-R4.jpg,product,0,Lustrous Bloom - Rose Gold - Image 4,4
1465,379,https://rareregalia.com/wp-content/uploads/2025/07/0025-R1.jpg,product,1,Lustrous Bloom - Rose Gold - Image 1,1
1466,379,https://rareregalia.com/wp-content/uploads/2025/07/0025-R2.jpg,product,0,Lustrous Bloom - Rose Gold - Image 2,2
1467,379,https://rareregalia.com/wp-content/uploads/2025/07/0025-R3.jpg,product,0,Lustrous Bloom - Rose Gold - Image 3,3
1468,379,https://rareregalia.com/wp-content/uploads/2025/07/0025-R4.jpg,product,0,Lustrous Bloom - Rose Gold - Image 4,4
1469,380,https://rareregalia.com/wp-content/uploads/2025/07/0103-R1.jpg,product,1,Celestial Grandeu - Rose Gold - Image 1,1
1470,380,https://rareregalia.com/wp-content/uploads/2025/07/0103-R2.jpg,product,0,Celestial Grandeu - Rose Gold - Image 2,2
1471,380,https://rareregalia.com/wp-content/uploads/2025/07/0103-R3.jpg,product,0,Celestial Grandeu - Rose Gold - Image 3,3
1472,380,https://rareregalia.com/wp-content/uploads/2025/07/0103-R4.jpg,product,0,Celestial Grandeu - Rose Gold - Image 4,4
1473,381,https://rareregalia.com/wp-content/uploads/2025/07/0103-R1.jpg,product,1,Celestial Grandeu - Rose Gold - Image 1,1
1474,381,https://rareregalia.com/wp-content/uploads/2025/07/0103-R2.jpg,product,0,Celestial Grandeu - Rose Gold - Image 2,2
1475,381,https://rareregalia.com/wp-content/uploads/2025/07/0103-R3.jpg,product,0,Celestial Grandeu - Rose Gold - Image 3,3
1476,381,https://rareregalia.com/wp-content/uploads/2025/07/0103-R4.jpg,product,0,Celestial Grandeu - Rose Gold - Image 4,4
1477,382,https://rareregalia.com/wp-content/uploads/2025/07/0103-R1.jpg,product,1,Celestial Grandeu - Rose Gold - Image 1,1
1478,382,https://rareregalia.com/wp-content/uploads/2025/07/0103-R2.jpg,product,0,Celestial Grandeu - Rose Gold - Image 2,2
1479,382,https://rareregalia.com/wp-content/uploads/2025/07/0103-R3.jpg,product,0,Celestial Grandeu - Rose Gold - Image 3,3
1480,382,https://rareregalia.com/wp-content/uploads/2025/07/0103-R4.jpg,product,0,Celestial Grandeu - Rose Gold - Image 4,4
1481,383,https://rareregalia.com/wp-content/uploads/2025/07/0111-R1.jpg,product,1,Radiant Vow - Rose Gold - Image 1,1
1482,383,https://rareregalia.com/wp-content/uploads/2025/07/0111-R2.jpg,product,0,Radiant Vow - Rose Gold - Image 2,2
1483,383,https://rareregalia.com/wp-content/uploads/2025/07/0111-R3.jpg,product,0,Radiant Vow - Rose Gold - Image 3,3
1484,383,https://rareregalia.com/wp-content/uploads/2025/07/0111-R4.jpg,product,0,Radiant Vow - Rose Gold - Image 4,4
1485,384,https://rareregalia.com/wp-content/uploads/2025/07/0111-R1.jpg,product,1,Radiant Vow - Rose Gold - Image 1,1
1486,384,https://rareregalia.com/wp-content/uploads/2025/07/0111-R2.jpg,product,0,Radiant Vow - Rose Gold - Image 2,2
1487,384,https://rareregalia.com/wp-content/uploads/2025/07/0111-R3.jpg,product,0,Radiant Vow - Rose Gold - Image 3,3
1488,384,https://rareregalia.com/wp-content/uploads/2025/07/0111-R4.jpg,product,0,Radiant Vow - Rose Gold - Image 4,4
1489,385,https://rareregalia.com/wp-content/uploads/2025/07/0111-R1.jpg,product,1,Radiant Vow - Rose Gold - Image 1,1
1490,385,https://rareregalia.com/wp-content/uploads/2025/07/0111-R2.jpg,product,0,Radiant Vow - Rose Gold - Image 2,2
1491,385,https://rareregalia.com/wp-content/uploads/2025/07/0111-R3.jpg,product,0,Radiant Vow - Rose Gold - Image 3,3
1492,385,https://rareregalia.com/wp-content/uploads/2025/07/0111-R4.jpg,product,0,Radiant Vow - Rose Gold - Image 4,4
1493,386,https://rareregalia.com/wp-content/uploads/2025/07/0132-R1.jpg,product,1,Eternal Grace - Rose Gold - Image 1,1
1494,386,https://rareregalia.com/wp-content/uploads/2025/07/0132-R2.jpg,product,0,Eternal Grace - Rose Gold - Image 2,2
1495,386,https://rareregalia.com/wp-content/uploads/2025/07/0132-R3.jpg,product,0,Eternal Grace - Rose Gold - Image 3,3
1496,386,https://rareregalia.com/wp-content/uploads/2025/07/0132-R4.jpg,product,0,Eternal Grace - Rose Gold - Image 4,4
1497,387,https://rareregalia.com/wp-content/uploads/2025/07/0132-R1.jpg,product,1,Eternal Grace - Rose Gold - Image 1,1
1498,387,https://rareregalia.com/wp-content/uploads/2025/07/0132-R2.jpg,product,0,Eternal Grace - Rose Gold - Image 2,2
1499,387,https://rareregalia.com/wp-content/uploads/2025/07/0132-R3.jpg,product,0,Eternal Grace - Rose Gold - Image 3,3
1500,387,https://rareregalia.com/wp-content/uploads/2025/07/0132-R4.jpg,product,0,Eternal Grace - Rose Gold - Image 4,4
1501,388,https://rareregalia.com/wp-content/uploads/2025/07/0132-R1.jpg,product,1,Eternal Grace - Rose Gold - Image 1,1
1502,388,https://rareregalia.com/wp-content/uploads/2025/07/0132-R2.jpg,product,0,Eternal Grace - Rose Gold - Image 2,2
1503,388,https://rareregalia.com/wp-content/uploads/2025/07/0132-R3.jpg,product,0,Eternal Grace - Rose Gold - Image 3,3
1504,388,https://rareregalia.com/wp-content/uploads/2025/07/0132-R4.jpg,product,0,Eternal Grace - Rose Gold - Image 4,4
1505,389,https://rareregalia.com/wp-content/uploads/2025/07/0133-R1.jpg,product,1,Radiant Embrace - Rose Gold - Image 1,1
1506,389,https://rareregalia.com/wp-content/uploads/2025/07/0133-R2.jpg,product,0,Radiant Embrace - Rose Gold - Image 2,2
1507,389,https://rareregalia.com/wp-content/uploads/2025/07/0133-R3.jpg,product,0,Radiant Embrace - Rose Gold - Image 3,3
1508,389,https://rareregalia.com/wp-content/uploads/2025/07/0133-R4.jpg,product,0,Radiant Embrace - Rose Gold - Image 4,4
1509,390,https://rareregalia.com/wp-content/uploads/2025/07/0133-R1.jpg,product,1,Radiant Embrace - Rose Gold - Image 1,1
1510,390,https://rareregalia.com/wp-content/uploads/2025/07/0133-R2.jpg,product,0,Radiant Embrace - Rose Gold - Image 2,2
1511,390,https://rareregalia.com/wp-content/uploads/2025/07/0133-R3.jpg,product,0,Radiant Embrace - Rose Gold - Image 3,3
1512,390,https://rareregalia.com/wp-content/uploads/2025/07/0133-R4.jpg,product,0,Radiant Embrace - Rose Gold - Image 4,4
1513,391,https://rareregalia.com/wp-content/uploads/2025/07/0133-R1.jpg,product,1,Radiant Embrace - Rose Gold - Image 1,1
1514,391,https://rareregalia.com/wp-content/uploads/2025/07/0133-R2.jpg,product,0,Radiant Embrace - Rose Gold - Image 2,2
1515,391,https://rareregalia.com/wp-content/uploads/2025/07/0133-R3.jpg,product,0,Radiant Embrace - Rose Gold - Image 3,3
1516,391,https://rareregalia.com/wp-content/uploads/2025/07/0133-R4.jpg,product,0,Radiant Embrace - Rose Gold - Image 4,4
1517,392,https://rareregalia.com/wp-content/uploads/2025/07/0134-R1.jpg,product,1,Celeste Solitaire - Rose Gold - Image 1,1
1518,392,https://rareregalia.com/wp-content/uploads/2025/07/0134-R2.jpg,product,0,Celeste Solitaire - Rose Gold - Image 2,2
1519,392,https://rareregalia.com/wp-content/uploads/2025/07/0134-R3.jpg,product,0,Celeste Solitaire - Rose Gold - Image 3,3
1520,392,https://rareregalia.com/wp-content/uploads/2025/07/0134-R4.jpg,product,0,Celeste Solitaire - Rose Gold - Image 4,4
1521,393,https://rareregalia.com/wp-content/uploads/2025/07/0134-R1.jpg,product,1,Celeste Solitaire - Rose Gold - Image 1,1
1522,393,https://rareregalia.com/wp-content/uploads/2025/07/0134-R2.jpg,product,0,Celeste Solitaire - Rose Gold - Image 2,2
1523,393,https://rareregalia.com/wp-content/uploads/2025/07/0134-R3.jpg,product,0,Celeste Solitaire - Rose Gold - Image 3,3
1524,393,https://rareregalia.com/wp-content/uploads/2025/07/0134-R4.jpg,product,0,Celeste Solitaire - Rose Gold - Image 4,4
1525,394,https://rareregalia.com/wp-content/uploads/2025/07/0134-R1.jpg,product,1,Celeste Solitaire - Rose Gold - Image 1,1
1526,394,https://rareregalia.com/wp-content/uploads/2025/07/0134-R2.jpg,product,0,Celeste Solitaire - Rose Gold - Image 2,2
1527,394,https://rareregalia.com/wp-content/uploads/2025/07/0134-R3.jpg,product,0,Celeste Solitaire - Rose Gold - Image 3,3
1528,394,https://rareregalia.com/wp-content/uploads/2025/07/0134-R4.jpg,product,0,Celeste Solitaire - Rose Gold - Image 4,4
1529,395,https://rareregalia.com/wp-content/uploads/2025/07/0139-R1.jpg,product,1,Aurora Embrace - Rose Gold - Image 1,1
1530,395,https://rareregalia.com/wp-content/uploads/2025/07/0139-R2.jpg,product,0,Aurora Embrace - Rose Gold - Image 2,2
1531,395,https://rareregalia.com/wp-content/uploads/2025/07/0139-R3.jpg,product,0,Aurora Embrace - Rose Gold - Image 3,3
1532,395,https://rareregalia.com/wp-content/uploads/2025/07/0139-R4.jpg,product,0,Aurora Embrace - Rose Gold - Image 4,4
1533,396,https://rareregalia.com/wp-content/uploads/2025/07/0139-R1.jpg,product,1,Aurora Embrace - Rose Gold - Image 1,1
1534,396,https://rareregalia.com/wp-content/uploads/2025/07/0139-R2.jpg,product,0,Aurora Embrace - Rose Gold - Image 2,2
1535,396,https://rareregalia.com/wp-content/uploads/2025/07/0139-R3.jpg,product,0,Aurora Embrace - Rose Gold - Image 3,3
1536,396,https://rareregalia.com/wp-content/uploads/2025/07/0139-R4.jpg,product,0,Aurora Embrace - Rose Gold - Image 4,4
1537,397,https://rareregalia.com/wp-content/uploads/2025/07/0139-R1.jpg,product,1,Aurora Embrace - Rose Gold - Image 1,1
1538,397,https://rareregalia.com/wp-content/uploads/2025/07/0139-R2.jpg,product,0,Aurora Embrace - Rose Gold - Image 2,2
1539,397,https://rareregalia.com/wp-content/uploads/2025/07/0139-R3.jpg,product,0,Aurora Embrace - Rose Gold - Image 3,3
1540,397,https://rareregalia.com/wp-content/uploads/2025/07/0139-R4.jpg,product,0,Aurora Embrace - Rose Gold - Image 4,4
1541,398,https://rareregalia.com/wp-content/uploads/2025/07/0135-R1.jpg,product,1,Radiant Embrace - Rose Gold - Image 1,1
1542,398,https://rareregalia.com/wp-content/uploads/2025/07/0135-R2.jpg,product,0,Radiant Embrace - Rose Gold - Image 2,2
1543,398,https://rareregalia.com/wp-content/uploads/2025/07/0135-R3.jpg,product,0,Radiant Embrace - Rose Gold - Image 3,3
1544,398,https://rareregalia.com/wp-content/uploads/2025/07/0135-R4.jpg,product,0,Radiant Embrace - Rose Gold - Image 4,4
1545,399,https://rareregalia.com/wp-content/uploads/2025/07/0135-R1.jpg,product,1,Radiant Embrace - Rose Gold - Image 1,1
1546,399,https://rareregalia.com/wp-content/uploads/2025/07/0135-R2.jpg,product,0,Radiant Embrace - Rose Gold - Image 2,2
1547,399,https://rareregalia.com/wp-content/uploads/2025/07/0135-R3.jpg,product,0,Radiant Embrace - Rose Gold - Image 3,3
1548,399,https://rareregalia.com/wp-content/uploads/2025/07/0135-R4.jpg,product,0,Radiant Embrace - Rose Gold - Image 4,4
1549,400,https://rareregalia.com/wp-content/uploads/2025/07/0135-R1.jpg,product,1,Radiant Embrace - Rose Gold - Image 1,1
1550,400,https://rareregalia.com/wp-content/uploads/2025/07/0135-R2.jpg,product,0,Radiant Embrace - Rose Gold - Image 2,2
1551,400,https://rareregalia.com/wp-content/uploads/2025/07/0135-R3.jpg,product,0,Radiant Embrace - Rose Gold - Image 3,3
1552,400,https://rareregalia.com/wp-content/uploads/2025/07/0135-R4.jpg,product,0,Radiant Embrace - Rose Gold - Image 4,4
1553,401,https://rareregalia.com/wp-content/uploads/2025/07/0162-R1.jpg,product,1,Celeste Halo - Rose Gold - Image 1,1
1554,401,https://rareregalia.com/wp-content/uploads/2025/07/0162-R2.jpg,product,0,Celeste Halo - Rose Gold - Image 2,2
1555,401,https://rareregalia.com/wp-content/uploads/2025/07/0162-R3.jpg,product,0,Celeste Halo - Rose Gold - Image 3,3
1556,401,https://rareregalia.com/wp-content/uploads/2025/07/0162-R4.jpg,product,0,Celeste Halo - Rose Gold - Image 4,4
1557,402,https://rareregalia.com/wp-content/uploads/2025/07/0162-R1.jpg,product,1,Celeste Halo - Rose Gold - Image 1,1
1558,402,https://rareregalia.com/wp-content/uploads/2025/07/0162-R2.jpg,product,0,Celeste Halo - Rose Gold - Image 2,2
1559,402,https://rareregalia.com/wp-content/uploads/2025/07/0162-R3.jpg,product,0,Celeste Halo - Rose Gold - Image 3,3
1560,402,https://rareregalia.com/wp-content/uploads/2025/07/0162-R4.jpg,product,0,Celeste Halo - Rose Gold - Image 4,4
1561,403,https://rareregalia.com/wp-content/uploads/2025/07/0162-R1.jpg,product,1,Celeste Halo - Rose Gold - Image 1,1
1562,403,https://rareregalia.com/wp-content/uploads/2025/07/0162-R2.jpg,product,0,Celeste Halo - Rose Gold - Image 2,2
1563,403,https://rareregalia.com/wp-content/uploads/2025/07/0162-R3.jpg,product,0,Celeste Halo - Rose Gold - Image 3,3
1564,403,https://rareregalia.com/wp-content/uploads/2025/07/0162-R4.jpg,product,0,Celeste Halo - Rose Gold - Image 4,4
1565,404,https://rareregalia.com/wp-content/uploads/2025/07/0184-R1.jpg,product,1,Aegis Bold - Rose Gold - Image 1,1
1566,404,https://rareregalia.com/wp-content/uploads/2025/07/0184-R2.jpg,product,0,Aegis Bold - Rose Gold - Image 2,2
1567,404,https://rareregalia.com/wp-content/uploads/2025/07/0184-R3.jpg,product,0,Aegis Bold - Rose Gold - Image 3,3
1568,404,https://rareregalia.com/wp-content/uploads/2025/07/0184-R4.jpg,product,0,Aegis Bold - Rose Gold - Image 4,4
1569,405,https://rareregalia.com/wp-content/uploads/2025/07/0184-R1.jpg,product,1,Aegis Bold - Rose Gold - Image 1,1
1570,405,https://rareregalia.com/wp-content/uploads/2025/07/0184-R2.jpg,product,0,Aegis Bold - Rose Gold - Image 2,2
1571,405,https://rareregalia.com/wp-content/uploads/2025/07/0184-R3.jpg,product,0,Aegis Bold - Rose Gold - Image 3,3
1572,405,https://rareregalia.com/wp-content/uploads/2025/07/0184-R4.jpg,product,0,Aegis Bold - Rose Gold - Image 4,4
1573,406,https://rareregalia.com/wp-content/uploads/2025/07/0184-R1.jpg,product,1,Aegis Bold - Rose Gold - Image 1,1
1574,406,https://rareregalia.com/wp-content/uploads/2025/07/0184-R2.jpg,product,0,Aegis Bold - Rose Gold - Image 2,2
1575,406,https://rareregalia.com/wp-content/uploads/2025/07/0184-R3.jpg,product,0,Aegis Bold - Rose Gold - Image 3,3
1576,406,https://rareregalia.com/wp-content/uploads/2025/07/0184-R4.jpg,product,0,Aegis Bold - Rose Gold - Image 4,4
1577,407,https://rareregalia.com/wp-content/uploads/2025/07/0631-R1.jpg,product,1,Aura Band - Rose Gold - Image 1,1
1578,407,https://rareregalia.com/wp-content/uploads/2025/07/0631-R2.jpg,product,0,Aura Band - Rose Gold - Image 2,2
1579,407,https://rareregalia.com/wp-content/uploads/2025/07/0631-R3.jpg,product,0,Aura Band - Rose Gold - Image 3,3
1580,407,https://rareregalia.com/wp-content/uploads/2025/07/0631-R4.jpg,product,0,Aura Band - Rose Gold - Image 4,4
1581,408,https://rareregalia.com/wp-content/uploads/2025/07/0631-W1.jpg,product,1,Aura Band - White Gold - Image 1,1
1582,408,https://rareregalia.com/wp-content/uploads/2025/07/0631-W2.jpg,product,0,Aura Band - White Gold - Image 2,2
1583,408,https://rareregalia.com/wp-content/uploads/2025/07/0631-W3.jpg,product,0,Aura Band - White Gold - Image 3,3
1584,408,https://rareregalia.com/wp-content/uploads/2025/07/0631-W4.jpg,product,0,Aura Band - White Gold - Image 4,4
1585,409,https://rareregalia.com/wp-content/uploads/2025/07/0631-Y1.jpg,product,1,Aura Band - Yellow Gold - Image 1,1
1586,409,https://rareregalia.com/wp-content/uploads/2025/07/0631-Y2.jpg,product,0,Aura Band - Yellow Gold - Image 2,2
1587,409,https://rareregalia.com/wp-content/uploads/2025/07/0631-Y3.jpg,product,0,Aura Band - Yellow Gold - Image 3,3
1588,409,https://rareregalia.com/wp-content/uploads/2025/07/0631-Y4.jpg,product,0,Aura Band - Yellow Gold - Image 4,4
1589,410,https://rareregalia.com/wp-content/uploads/2025/07/19001-R1.jpg,product,1,Everlume Engagement Ring - Rose Gold - Image 1,1
1590,410,https://rareregalia.com/wp-content/uploads/2025/07/19001-R2.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 2,2
1591,410,https://rareregalia.com/wp-content/uploads/2025/07/19001-R3.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 3,3
1592,410,https://rareregalia.com/wp-content/uploads/2025/07/19001-R4.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 4,4
1593,411,https://rareregalia.com/wp-content/uploads/2025/07/19001-R1.jpg,product,1,Everlume Engagement Ring - Rose Gold - Image 1,1
1594,411,https://rareregalia.com/wp-content/uploads/2025/07/19001-R2.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 2,2
1595,411,https://rareregalia.com/wp-content/uploads/2025/07/19001-R3.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 3,3
1596,411,https://rareregalia.com/wp-content/uploads/2025/07/19001-R4.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 4,4
1597,412,https://rareregalia.com/wp-content/uploads/2025/07/19001-R1.jpg,product,1,Everlume Engagement Ring - Rose Gold - Image 1,1
1598,412,https://rareregalia.com/wp-content/uploads/2025/07/19001-R2.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 2,2
1599,412,https://rareregalia.com/wp-content/uploads/2025/07/19001-R3.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 3,3
1600,412,https://rareregalia.com/wp-content/uploads/2025/07/19001-R4.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 4,4
1601,413,https://rareregalia.com/wp-content/uploads/2025/07/19001-R1.jpg,product,1,Everlume Engagement Ring - Rose Gold - Image 1,1
1602,413,https://rareregalia.com/wp-content/uploads/2025/07/19001-R2.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 2,2
1603,413,https://rareregalia.com/wp-content/uploads/2025/07/19001-R3.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 3,3
1604,413,https://rareregalia.com/wp-content/uploads/2025/07/19001-R4.jpg,product,0,Everlume Engagement Ring - Rose Gold - Image 4,4
1605,414,https://rareregalia.com/wp-content/uploads/2025/07/19001-W1.jpg,product,1,Everlume Engagement Ring - White Gold - Image 1,1
1606,414,https://rareregalia.com/wp-content/uploads/2025/07/19001-W2.jpg,product,0,Everlume Engagement Ring - White Gold - Image 2,2
1607,414,https://rareregalia.com/wp-content/uploads/2025/07/19001-W3.jpg,product,0,Everlume Engagement Ring - White Gold - Image 3,3
1608,414,https://rareregalia.com/wp-content/uploads/2025/07/19001-W4.jpg,product,0,Everlume Engagement Ring - White Gold - Image 4,4
1609,415,https://rareregalia.com/wp-content/uploads/2025/07/19001-W1.jpg,product,1,Everlume Engagement Ring - White Gold - Image 1,1
1610,415,https://rareregalia.com/wp-content/uploads/2025/07/19001-W2.jpg,product,0,Everlume Engagement Ring - White Gold - Image 2,2
